column,row,label,context,label_clean,kg_id,kg_labels,kg_aliases,method,kg_descriptions,pagerank,retrieval_score,GT_kg_id,GT_kg_label,evaluation_label,monge_elkan,des_cont_jaccard,jaro_winkler,graph-embedding-score,singleton,reciprocal_rank,num_char,num_tokens,siamese_pred,correct
1,2,Grand Theft Auto IV,"2008|Open World, Action|Windows, PlayStation 3, Xbox 360|Rockstar North",Grand Theft Auto IV,Q105265216,Grand Theft Auto,,fuzzy-augmented,Game Boy Color port of Grand Theft Auto,3.436024992699295e-07,0.2974686144614717,Q94797,Grand Theft Auto IV,-1,0.875,0.0,0.9684210526315791,0.8099353705292418,0.235480627909748,0.3306451612903225,0.06477732793522267,0.07894736842105263,0.9999998807907104,1
1,2,Grand Theft Auto IV,"2008|Open World, Action|Windows, PlayStation 3, Xbox 360|Rockstar North",Grand Theft Auto IV,Q149106,Grand Theft Auto III,GTA 3|GTA III,fuzzy-augmented,2001 open world action-adventure video game,3.0712677577479953e-06,0.2900404724571481,Q94797,Grand Theft Auto IV,-1,0.9027777777777778,0.125,0.9694736842105264,0.7861826670562574,0.235480627909748,0.13940092165898615,0.08097165991902834,0.10526315789473684,0.9999998807907104,1
1,2,Grand Theft Auto IV,"2008|Open World, Action|Windows, PlayStation 3, Xbox 360|Rockstar North",Grand Theft Auto IV,Q94501,Grand Theft Auto,Grand Theft Auto 1|GTA 1|GTA,fuzzy-augmented,1997 action-adventure open world video game,2.0002494174700363e-06,0.3065888133877962,Q94797,Grand Theft Auto IV,-1,0.875,0.125,0.9684210526315791,0.7670938407629115,0.235480627909748,0.05871975806451613,0.06477732793522267,0.07894736842105263,0.9999998807907104,1
1,20,Strider,1990|Action-adventure|Sega Genesis|Capcom,Strider,Q3500399,Strider,,fuzzy-augmented,side-scrolling action-adventure game,3.436024992699295e-07,0.19490363806136843,Q1780344,Strider,-1,1.0,0.3333333333333333,1.0,0.7735951045607506,0.235480627909748,0.13940092165898615,0.02834008097165992,0.02631578947368421,1.0,0
1,20,Strider,1990|Action-adventure|Sega Genesis|Capcom,Strider,Q14928351,Strider,,exact-match,video game from 2014,3.436024992699295e-07,0.1985442195080838,Q1780344,Strider,-1,1.0,0.0,1.0,0.8474321585702475,0.235480627909748,0.4979838709677419,0.02834008097165992,0.02631578947368421,0.9999998807907104,0
1,20,Strider,1990|Action-adventure|Sega Genesis|Capcom,Strider,Q3500405,Strider II,,fuzzy-augmented,1990 video game,3.436024992699295e-07,0.17812369430035166,Q1780344,Strider,-1,0.75,0.3333333333333333,0.94,0.7647194652533015,0.235480627909748,0.10752688172043011,0.04048582995951417,0.05263157894736842,0.9999998807907104,0
1,20,Strider,1990|Action-adventure|Sega Genesis|Capcom,Strider,Q1780344,Strider,Strider Hiryū|Strider Hiryu,fuzzy-augmented,1989 arcade video game,3.436024992699295e-07,0.2059917584785488,Q1780344,Strider,1,1.0,0.0,1.0,0.7112429408839829,0.235480627909748,0.06290322580645163,0.02834008097165992,0.02631578947368421,0.9999977350234985,0
1,20,Strider,1990|Action-adventure|Sega Genesis|Capcom,Strider,Q3500403,Strider 2,,fuzzy-augmented,1999 video game,3.436024992699295e-07,0.19717091430527267,Q1780344,Strider,-1,0.75,0.0,0.9555555555555556,0.7851682847910001,0.235480627909748,0.1967741935483871,0.03643724696356275,0.05263157894736842,0.9999964237213135,0
1,21,Ghouls 'n Ghosts,1989|Action-adventure|Sega Genesis|Capcom,Ghouls 'n Ghosts,Q1315653,Ghouls \n Ghosts,,exact-match,video game,3.436024992699295e-07,0.22088423997519224,Q1315653,Ghouls \\'n Ghosts,1,0.8888888888888888,0.0,0.975,0.7844414051576102,1.0,0.1967741935483871,0.06477732793522267,0.07894736842105263,1.0,1
1,21,Ghouls 'n Ghosts,1989|Action-adventure|Sega Genesis|Capcom,Ghouls 'n Ghosts,Q275122,Super Ghouls \n Ghosts,,fuzzy-augmented,1991 video game,3.436024992699295e-07,0.31127589424977703,Q1315653,Ghouls \\'n Ghosts,-1,0.8347222222222221,0.0,0.717550505050505,0.838053052910042,0.235480627909748,0.9999999999999999,0.08906882591093118,0.10526315789473684,0.9999980926513672,1
1,21,Ghouls 'n Ghosts,1989|Action-adventure|Sega Genesis|Capcom,Ghouls 'n Ghosts,Q5557386,Ghosts\n Goblins,,fuzzy-augmented,video game series by Capcom,6.725292389898464e-07,0.1949591816048337,Q1315653,Ghouls \\'n Ghosts,-1,0.7229497354497354,0.2,0.8117424242424243,0.6602737361554458,0.235480627909748,0.08724340175953081,0.06477732793522267,0.05263157894736842,0.9999974966049194,1
1,21,Ghouls 'n Ghosts,1989|Action-adventure|Sega Genesis|Capcom,Ghouls 'n Ghosts,Q5557490,Ghouls,,fuzzy-augmented,1984 video game,3.436024992699295e-07,0.2037169576372805,Q1315653,Ghouls \\'n Ghosts,-1,0.8074074074074074,0.0,0.875,0.7610546479336281,0.235480627909748,0.1633064516129032,0.024291497975708502,0.02631578947368421,0.9999960660934448,1
1,21,Ghouls 'n Ghosts,1989|Action-adventure|Sega Genesis|Capcom,Ghouls 'n Ghosts,Q956303,Ghosts \n Goblins,Makaimura|魔界村,fuzzy-augmented,1985 video game,1.510545555458901e-06,0.2142642030720823,Q1315653,Ghouls \\'n Ghosts,-1,0.8248677248677247,0.0,0.6872771836007129,0.7881779607763056,0.235480627909748,0.3306451612903225,0.06882591093117409,0.07894736842105263,0.9999860525131226,1
1,3,BioShock,"2007|Shooter|Windows , Xbox 360, Mac OS X, PlayStation 3|2K Boston/2K Australia",BioShock,Q57270,BioShock,,exact-match,2007 video game,5.482136872964143e-07,0.2143052981667525,Q57270,BioShock,1,1.0,0.3333333333333333,1.0,0.7823420590208403,0.235480627909748,0.3306451612903225,0.032388663967611336,0.02631578947368421,1.0,1
1,3,BioShock,"2007|Shooter|Windows , Xbox 360, Mac OS X, PlayStation 3|2K Boston/2K Australia",BioShock,Q4914658,BioShock series,,fuzzy-augmented,First-person shooter video game series developed by Irrational Games,8.943469960023595e-07,0.22989175321947636,Q57270,BioShock,-1,0.8402777777777778,0.1111111111111111,0.9066666666666666,0.7357901390863495,0.235480627909748,0.1633064516129032,0.06072874493927126,0.05263157894736842,0.9999995231628418,1
1,3,BioShock,"2007|Shooter|Windows , Xbox 360, Mac OS X, PlayStation 3|2K Boston/2K Australia",BioShock,Q2074746,BioShock Infinite,,fuzzy-augmented,first-person shooter video game and the third installment in the BioShock series,5.77142081791242e-07,0.20754432015848287,Q57270,BioShock,-1,0.8541666666666667,0.09090909090909093,0.8941176470588236,0.8431016165703551,0.235480627909748,0.9999999999999999,0.06882591093117409,0.05263157894736842,0.9999992847442627,1
1,3,BioShock,"2007|Shooter|Windows , Xbox 360, Mac OS X, PlayStation 3|2K Boston/2K Australia",BioShock,Q302839,BioShock 2,,fuzzy-augmented,2010 first-person shooter video game developed by 2K Marin,4.66336342878804e-07,0.19767317863378867,Q57270,BioShock,-1,0.75,0.1111111111111111,0.96,0.7713035835776569,0.235480627909748,0.24697580645161288,0.04048582995951417,0.05263157894736842,0.9999991655349731,1
1,3,BioShock,"2007|Shooter|Windows , Xbox 360, Mac OS X, PlayStation 3|2K Boston/2K Australia",BioShock,Q4914660,BioShock,,exact-match,extended play,3.436024992699295e-07,0.2143052981667525,Q57270,BioShock,-1,1.0,0.0,1.0,0.4817453684503325,0.235480627909748,0.05174731182795699,0.032388663967611336,0.02631578947368421,0.999994158744812,1
1,4,The Legend of Zelda: Twilight Princess,"2006|Action-adventure|Wii, Nintendo GameCube|Nintendo",The Legend of Zelda  Twilight Princess,Q735613,The Legend of Zelda: Twilight Princess,TLoZ: TP|Zelda: Twilight Princess|TLOZ: TP|TLOZ: Twilight Princess|Zelda: TP|TLoZ: Twilight Princess|Twilight Princess,fuzzy-augmented,2006 action-adventure video game,6.033000517170999e-07,0.4917646540133621,Q735613,The Legend of Zelda: Twilight Princess,1,0.9234126984126984,0.25,0.9678520625889048,0.8093092824184346,0.235480627909748,0.12147177419354839,0.15384615384615385,0.15789473684210525,1.0,1
1,4,The Legend of Zelda: Twilight Princess,"2006|Action-adventure|Wii, Nintendo GameCube|Nintendo",The Legend of Zelda  Twilight Princess,Q12395,The Legend of Zelda,The Legend of Zelda (video game)|LoZ: The Hyrule Fantasy|THE HYRULE FANTASY|The Hyrule Fantasy|Legend of Zelda: The Hyrule Fantasy,fuzzy-augmented,1986 action-adventure video game,6.4025013664677e-07,0.3137054737169327,Q735613,The Legend of Zelda: Twilight Princess,-1,0.8492063492063492,0.25,0.9,0.8004017852047628,0.235480627909748,0.07320099255583128,0.07692307692307693,0.10526315789473684,1.0,1
1,4,The Legend of Zelda: Twilight Princess,"2006|Action-adventure|Wii, Nintendo GameCube|Nintendo",The Legend of Zelda  Twilight Princess,Q213911,The Legend of Zelda: Ocarina of Time,OoT|Zelda 64|Zelda OoT|Ocarina of Time|Zelda Ocarina of Time|Zelda: OoT|Zelda: Ocarina of Time|TloZ: OoT,fuzzy-augmented,1998 video game for the Nintendo 64,1.1911033254103161e-06,0.32167830900405636,Q735613,The Legend of Zelda: Twilight Princess,-1,0.8141156462585033,0.14285714285714285,0.8930530348860658,0.8196125762481342,0.235480627909748,0.24697580645161288,0.145748987854251,0.18421052631578946,0.9999998807907104,1
1,4,The Legend of Zelda: Twilight Princess,"2006|Action-adventure|Wii, Nintendo GameCube|Nintendo",The Legend of Zelda  Twilight Princess,Q14915024,The Legend of Zelda: Hyrule Historia,Hyrule Historia,fuzzy-augmented,book by Nintendo,3.436024992699295e-07,0.2852090191106954,Q735613,The Legend of Zelda: Twilight Princess,-1,0.773776455026455,0.3333333333333333,0.8861564831619277,0.5888483677755219,0.235480627909748,0.015654648956356747,0.145748987854251,0.15789473684210525,0.9999997615814209,1
1,4,The Legend of Zelda: Twilight Princess,"2006|Action-adventure|Wii, Nintendo GameCube|Nintendo",The Legend of Zelda  Twilight Princess,Q861205,The Legend of Zelda: Skyward Sword,,fuzzy-augmented,2011 video game on the Nintendo Wii,6.300602614114573e-07,0.31303477652022194,Q735613,The Legend of Zelda: Twilight Princess,-1,0.7593253968253968,0.14285714285714285,0.8706377708978328,0.8276802534227766,0.235480627909748,0.4979838709677419,0.13765182186234817,0.15789473684210525,0.9999997615814209,1
1,5,Resident Evil 4,"2005|Survival Horror: (Third-Person) Shooter|GameCube, PlayStation 2, Windows, Wii|Capcom",Resident Evil 4,Q622336,Resident Evil,REmake|Biohazard|Resident Evil (2002 video game),fuzzy-augmented,2002 survival horror video game remake,4.7462893025352463e-07,0.28112236853553463,Q275950,Resident Evil 4,-1,0.8333333333333333,0.1111111111111111,0.9733333333333334,0.8508612759610004,0.235480627909748,0.9999999999999999,0.05263157894736842,0.05263157894736842,1.0,0
1,5,Resident Evil 4,"2005|Survival Horror: (Third-Person) Shooter|GameCube, PlayStation 2, Windows, Wii|Capcom",Resident Evil 4,Q275950,Resident Evil 4,,exact-match,2005 survival horror video game,7.0089136981933e-07,0.22088423997519224,Q275950,Resident Evil 4,1,1.0,0.2,1.0,0.850687195995076,1.0,0.3306451612903225,0.06072874493927126,0.07894736842105263,1.0,0
1,5,Resident Evil 4,"2005|Survival Horror: (Third-Person) Shooter|GameCube, PlayStation 2, Windows, Wii|Capcom",Resident Evil 4,Q1248594,Resident Evil,Resident Evil 1|Bio Hazard,fuzzy-augmented,1996 survival horror video game,6.701034537683159e-07,0.2528697658674183,Q275950,Resident Evil 4,-1,0.8333333333333333,0.125,0.9733333333333334,0.8094112132885524,0.235480627909748,0.05174731182795699,0.05263157894736842,0.05263157894736842,0.9999996423721313,0
1,5,Resident Evil 4,"2005|Survival Horror: (Third-Person) Shooter|GameCube, PlayStation 2, Windows, Wii|Capcom",Resident Evil 4,Q78059950,Resident Evil 3,RE 3|RE3|Resident Evil 3 Remake|RE3 Remake|RE 3 Remake|Biohazard RE:3,fuzzy-augmented,2020 survival horror video game remake developed by Capcom,7.614116916995016e-07,0.2670042078179752,Q275950,Resident Evil 4,-1,0.6666666666666666,0.1111111111111111,0.9733333333333334,0.8314550837543635,0.235480627909748,0.1633064516129032,0.06072874493927126,0.07894736842105263,0.9999995231628418,0
1,5,Resident Evil 4,"2005|Survival Horror: (Third-Person) Shooter|GameCube, PlayStation 2, Windows, Wii|Capcom",Resident Evil 4,Q1138864,Resident Evil: Revelations,Resident Evil Revelations,fuzzy-augmented,2012 survival horror video game,5.634452669889955e-07,0.2750247769514353,Q275950,Resident Evil 4,-1,0.7657070707070708,0.125,0.8943589743589744,0.8254751015120989,0.235480627909748,0.12147177419354839,0.10526315789473684,0.07894736842105263,0.9999995231628418,0
1,6,Halo 2,"2004|Shooter|Xbox, Windows,|Bungie",Halo 2,Q252804,Halo 2,,fuzzy-augmented,2004 video game,1.527512829871732e-06,0.21771898092921851,Q252804,Halo 2,1,1.0,0.3333333333333333,1.0,0.7771577921252035,0.235480627909748,0.13940092165898615,0.024291497975708502,0.05263157894736842,1.0,1
1,6,Halo 2,"2004|Shooter|Xbox, Windows,|Bungie",Halo 2,Q20831013,Halo Wars 2,,fuzzy-augmented,video game,4.212621672773282e-07,0.21123500788886324,Q252804,Halo 2,-1,0.9166666666666669,0.0,0.8575757575757577,0.8019742008739553,0.235480627909748,0.4979838709677419,0.04453441295546559,0.07894736842105263,0.9999984502792358,1
1,6,Halo 2,"2004|Shooter|Xbox, Windows,|Bungie",Halo 2,Q11861246,Halo,Halo (album)|Halo (Jonna Tervomaa),fuzzy-augmented,2004 album by Jonna Tervomaa,3.9105907845573427e-07,0.16193267501421804,Q252804,Halo 2,-1,0.75,0.2,0.9333333333333332,0.5454840252957401,0.235480627909748,0.018279569892473133,0.016194331983805668,0.02631578947368421,0.9999960660934448,1
1,6,Halo 2,"2004|Shooter|Xbox, Windows,|Bungie",Halo 2,Q45028,Halo 4,,fuzzy-augmented,2012 first-person shooter video game developed by 343 Industries,6.649802428981021e-07,0.14464235176352278,Q252804,Halo 2,-1,0.5,0.1111111111111111,0.9333333333333332,0.8002327775780934,0.235480627909748,0.3306451612903225,0.024291497975708502,0.05263157894736842,0.9999805688858032,1
1,6,Halo 2,"2004|Shooter|Xbox, Windows,|Bungie",Halo 2,Q54913666,Halo Infinite,,fuzzy-augmented,upcoming 2021 first-person shooter video game developed by 343 Industries,4.912315934178926e-07,0.16796074298424207,Q252804,Halo 2,-1,0.5,0.1,0.8435897435897436,0.79860591040155,0.235480627909748,0.24697580645161288,0.05263157894736842,0.05263157894736842,0.9999655485153198,1
1,7,Prince of Persia: Sands of Time,"2003|Action-adventure|Xbox, GameCube, PlayStation 2, Windows|Ubisoft Montreal",Prince of Persia  Sands of Time,Q715292,Prince of Persia: The Sands of Time,,fuzzy-augmented,2003 video game,5.968285394314384e-07,0.49473015994555,Q715292,Prince of Persia: The Sands of Time,1,0.9066326530612244,0.3333333333333333,0.9319815668202764,0.7384459109300655,0.235480627909748,0.05871975806451613,0.1417004048582996,0.18421052631578946,1.0,1
1,7,Prince of Persia: Sands of Time,"2003|Action-adventure|Xbox, GameCube, PlayStation 2, Windows|Ubisoft Montreal",Prince of Persia  Sands of Time,Q99309488,Prince of Persia: The Sands of Time,,fuzzy-augmented,2003 handheld video game,3.562851055816787e-07,0.31378036331586706,Q715292,Prince of Persia: The Sands of Time,-1,0.9066326530612244,0.25,0.9319815668202764,0.7682427287245636,0.235480627909748,0.12147177419354839,0.1417004048582996,0.18421052631578946,1.0,1
1,7,Prince of Persia: Sands of Time,"2003|Action-adventure|Xbox, GameCube, PlayStation 2, Windows|Ubisoft Montreal",Prince of Persia  Sands of Time,Q852583,Prince of Persia,,fuzzy-augmented,2008 video game,3.810075310579019e-07,0.33263175032876835,Q715292,Prince of Persia: The Sands of Time,-1,0.8619047619047621,0.0,0.9032258064516128,0.8166024195219284,0.235480627909748,0.4979838709677419,0.06477732793522267,0.07894736842105263,0.9999998807907104,1
1,7,Prince of Persia: Sands of Time,"2003|Action-adventure|Xbox, GameCube, PlayStation 2, Windows|Ubisoft Montreal",Prince of Persia  Sands of Time,Q245172,Prince of Persia: The Sands of Time,,fuzzy-augmented,2010 American action fantasy film,5.162126926142e-07,0.49035703501742955,Q715292,Prince of Persia: The Sands of Time,-1,0.9066326530612244,0.0,0.9319815668202764,0.6517256976717211,0.235480627909748,0.02943548387096775,0.1417004048582996,0.18421052631578946,0.9999997615814209,1
1,7,Prince of Persia: Sands of Time,"2003|Action-adventure|Xbox, GameCube, PlayStation 2, Windows|Ubisoft Montreal",Prince of Persia  Sands of Time,Q917588,Prince of Persia: The Forgotten Sands,,fuzzy-augmented,"video game for PC, Xbox 360 and PS3",4.303892120501475e-07,0.37551772971798997,Q715292,Prince of Persia: The Sands of Time,-1,0.8499653565129757,0.0,0.8962822269273882,0.7855799239374176,0.235480627909748,0.1967741935483871,0.14979757085020243,0.15789473684210525,0.9999996423721313,1
1,8,Metroid Prime,2002|Action-adventure|Nintendo GameCube|Nintendo,Metroid Prime,Q1765733,Metroid Prime,,fuzzy-augmented,2002 video game,7.165095244019769e-07,0.27684512876759976,Q1765733,Metroid Prime,1,1.0,0.3333333333333333,1.0,0.8335772468056301,0.235480627909748,0.9999999999999999,0.05263157894736842,0.05263157894736842,1.0,1
1,8,Metroid Prime,2002|Action-adventure|Nintendo GameCube|Nintendo,Metroid Prime,Q2089035,Metroid Prime 2: Echoes,Dark Echoes,fuzzy-augmented,2004 action-adventure first person-shooter video game,4.6079875398212504e-07,0.2693034457819413,Q1765733,Metroid Prime,-1,0.8174603174603174,0.16666666666666666,0.9130434782608696,0.8185354687122393,0.235480627909748,0.1967741935483871,0.0931174089068826,0.10526315789473684,0.9999998807907104,1
1,8,Metroid Prime,2002|Action-adventure|Nintendo GameCube|Nintendo,Metroid Prime,Q2530723,Metroid,,fuzzy-augmented,1986 action-adventure shooter video game,5.198599115103781e-07,0.1981146556195938,Q1765733,Metroid Prime,-1,0.8619047619047621,0.2,0.9076923076923076,0.7938635052883305,0.235480627909748,0.12147177419354839,0.02834008097165992,0.02631578947368421,0.9999998807907104,1
1,8,Metroid Prime,2002|Action-adventure|Nintendo GameCube|Nintendo,Metroid Prime,Q1139244,Metroid Prime Hunters,,fuzzy-augmented,2006 action-adventure first-person shooter video game,4.40233055095872e-07,0.2767318830681642,Q1765733,Metroid Prime,-1,0.917989417989418,0.16666666666666666,0.923809523809524,0.7894086654684779,0.235480627909748,0.0963709677419355,0.08502024291497975,0.07894736842105263,0.9999998807907104,1
1,8,Metroid Prime,2002|Action-adventure|Nintendo GameCube|Nintendo,Metroid Prime,Q2539933,Metroid Prime: Trilogy,,fuzzy-augmented,video game compilation,4.597038631732474e-07,0.2750209077403415,Q1765733,Metroid Prime,-1,0.9246031746031746,0.0,0.9181818181818182,0.8073841853476738,0.235480627909748,0.1633064516129032,0.08906882591093118,0.07894736842105263,0.9999992847442627,1
1,9,Halo Combat Evolved,"2001|Shooter|Xbox, Windows, Macintosh|Bungie",Halo Combat Evolved,Q276217,Halo: Combat Evolved,Halo: CE|Halo 1|Halo PC|Halo,fuzzy-augmented,2001 video game,8.678430707937966e-07,0.41718007109879024,Q276217,Halo: Combat Evolved,1,0.9866666666666668,0.3333333333333333,0.99,0.8186399381948972,0.235480627909748,0.9999999999999999,0.08097165991902834,0.07894736842105263,1.0,1
1,9,Halo Combat Evolved,"2001|Shooter|Xbox, Windows, Macintosh|Bungie",Halo Combat Evolved,Q61721730,Halo Combat Evolved,,fuzzy-augmented,video game owned by Stanford University Libraries,3.436024992699295e-07,0.3611925254783732,Q276217,Halo: Combat Evolved,-1,1.0,0.0,1.0,0.7464747133995474,0.235480627909748,0.24697580645161288,0.07692307692307693,0.07894736842105263,1.0,1
1,9,Halo Combat Evolved,"2001|Shooter|Xbox, Windows, Macintosh|Bungie",Halo Combat Evolved,Q2642466,Halo: Combat Evolved Anniversary,,fuzzy-augmented,2011 first-person shooter video game,4.980884952911457e-07,0.3835414858595353,Q276217,Halo: Combat Evolved,-1,0.9244805194805196,0.2,0.91875,0.7815973692999048,0.235480627909748,0.3306451612903225,0.12955465587044535,0.10526315789473684,1.0,1
1,9,Halo Combat Evolved,"2001|Shooter|Xbox, Windows, Macintosh|Bungie",Halo Combat Evolved,Q5643304,Halo,,fuzzy-augmented,2001 single by Soil,3.436024992699295e-07,0.1633425544440002,Q276217,Halo: Combat Evolved,-1,0.8167989417989419,0.25,0.8421052631578947,0.5364873799333227,0.235480627909748,0.02639296187683286,0.016194331983805668,0.02631578947368421,0.9999980926513672,1
1,9,Halo Combat Evolved,"2001|Shooter|Xbox, Windows, Macintosh|Bungie",Halo Combat Evolved,Q1747150,Halo,,fuzzy-augmented,series of video games,3.076723863799841e-06,0.1643785255322367,Q276217,Halo: Combat Evolved,-1,0.8167989417989419,0.0,0.8421052631578947,0.7332843568368913,0.235480627909748,0.13940092165898615,0.016194331983805668,0.02631578947368421,0.999983549118042,1
